"country.name","year","ccode","gdp_gk_1990","population"
"Afghanistan",1820,700,NA,NA
"Afghanistan",1821,700,NA,NA
"Afghanistan",1822,700,NA,NA
"Afghanistan",1823,700,NA,NA
"Afghanistan",1824,700,NA,NA
"Afghanistan",1825,700,NA,NA
"Afghanistan",1826,700,NA,NA
"Afghanistan",1827,700,NA,NA
"Afghanistan",1828,700,NA,NA
"Afghanistan",1829,700,NA,NA
"Afghanistan",1830,700,NA,NA
"Afghanistan",1831,700,NA,NA
"Afghanistan",1832,700,NA,NA
"Afghanistan",1833,700,NA,NA
"Afghanistan",1834,700,NA,NA
"Afghanistan",1835,700,NA,NA
"Afghanistan",1836,700,NA,NA
"Afghanistan",1837,700,NA,NA
"Afghanistan",1838,700,NA,NA
"Afghanistan",1839,700,NA,NA
"Afghanistan",1840,700,NA,NA
"Afghanistan",1841,700,NA,NA
"Afghanistan",1842,700,NA,NA
"Afghanistan",1843,700,NA,NA
"Afghanistan",1844,700,NA,NA
"Afghanistan",1845,700,NA,NA
"Afghanistan",1846,700,NA,NA
"Afghanistan",1847,700,NA,NA
"Afghanistan",1848,700,NA,NA
"Afghanistan",1849,700,NA,NA
"Afghanistan",1850,700,NA,NA
"Afghanistan",1851,700,NA,NA
"Afghanistan",1852,700,NA,NA
"Afghanistan",1853,700,NA,NA
"Afghanistan",1854,700,NA,NA
"Afghanistan",1855,700,NA,NA
"Afghanistan",1856,700,NA,NA
"Afghanistan",1857,700,NA,NA
"Afghanistan",1858,700,NA,NA
"Afghanistan",1859,700,NA,NA
"Afghanistan",1860,700,NA,NA
"Afghanistan",1861,700,NA,NA
"Afghanistan",1862,700,NA,NA
"Afghanistan",1863,700,NA,NA
"Afghanistan",1864,700,NA,NA
"Afghanistan",1865,700,NA,NA
"Afghanistan",1866,700,NA,NA
"Afghanistan",1867,700,NA,NA
"Afghanistan",1868,700,NA,NA
"Afghanistan",1869,700,NA,NA
"Afghanistan",1870,700,NA,NA
"Afghanistan",1871,700,NA,NA
"Afghanistan",1872,700,NA,NA
"Afghanistan",1873,700,NA,NA
"Afghanistan",1874,700,NA,NA
"Afghanistan",1875,700,NA,NA
"Afghanistan",1876,700,NA,NA
"Afghanistan",1877,700,NA,NA
"Afghanistan",1878,700,NA,NA
"Afghanistan",1879,700,NA,NA
"Afghanistan",1880,700,NA,NA
"Afghanistan",1881,700,NA,NA
"Afghanistan",1882,700,NA,NA
"Afghanistan",1883,700,NA,NA
"Afghanistan",1884,700,NA,NA
"Afghanistan",1885,700,NA,NA
"Afghanistan",1886,700,NA,NA
"Afghanistan",1887,700,NA,NA
"Afghanistan",1888,700,NA,NA
"Afghanistan",1889,700,NA,NA
"Afghanistan",1890,700,NA,NA
"Afghanistan",1891,700,NA,NA
"Afghanistan",1892,700,NA,NA
"Afghanistan",1893,700,NA,NA
"Afghanistan",1894,700,NA,NA
"Afghanistan",1895,700,NA,NA
"Afghanistan",1896,700,NA,NA
"Afghanistan",1897,700,NA,NA
"Afghanistan",1898,700,NA,NA
"Afghanistan",1899,700,NA,NA
"Afghanistan",1900,700,NA,NA
"Afghanistan",1901,700,NA,NA
"Afghanistan",1902,700,NA,NA
"Afghanistan",1903,700,NA,NA
"Afghanistan",1904,700,NA,NA
"Afghanistan",1905,700,NA,NA
"Afghanistan",1906,700,NA,NA
"Afghanistan",1907,700,NA,NA
"Afghanistan",1908,700,NA,NA
"Afghanistan",1909,700,NA,NA
"Afghanistan",1910,700,NA,NA
"Afghanistan",1911,700,NA,NA
"Afghanistan",1912,700,NA,NA
"Afghanistan",1913,700,NA,NA
"Afghanistan",1914,700,NA,NA
"Afghanistan",1915,700,NA,NA
"Afghanistan",1916,700,NA,NA
"Afghanistan",1917,700,NA,NA
"Afghanistan",1918,700,NA,NA
"Afghanistan",1919,700,NA,NA
"Afghanistan",1920,700,NA,NA
"Afghanistan",1921,700,NA,NA
"Afghanistan",1922,700,NA,NA
"Afghanistan",1923,700,NA,NA
"Afghanistan",1924,700,NA,NA
"Afghanistan",1925,700,NA,NA
"Afghanistan",1926,700,NA,NA
"Afghanistan",1927,700,NA,NA
"Afghanistan",1928,700,NA,NA
"Afghanistan",1929,700,NA,NA
"Afghanistan",1930,700,NA,NA
"Afghanistan",1931,700,NA,NA
"Afghanistan",1932,700,NA,NA
"Afghanistan",1933,700,NA,NA
"Afghanistan",1934,700,NA,NA
"Afghanistan",1935,700,NA,NA
"Afghanistan",1936,700,NA,NA
"Afghanistan",1937,700,NA,NA
"Afghanistan",1938,700,NA,NA
"Afghanistan",1939,700,NA,NA
"Afghanistan",1940,700,NA,NA
"Afghanistan",1941,700,NA,NA
"Afghanistan",1942,700,NA,NA
"Afghanistan",1943,700,NA,NA
"Afghanistan",1944,700,NA,NA
"Afghanistan",1945,700,NA,NA
"Afghanistan",1946,700,NA,NA
"Afghanistan",1947,700,NA,NA
"Afghanistan",1948,700,NA,NA
"Afghanistan",1949,700,NA,NA
"Afghanistan",1950,700,NA,NA
"Afghanistan",1951,700,NA,NA
"Afghanistan",1952,700,NA,NA
"Afghanistan",1953,700,NA,NA
"Afghanistan",1954,700,NA,NA
"Afghanistan",1955,700,NA,NA
"Afghanistan",1956,700,NA,NA
"Afghanistan",1957,700,NA,NA
"Afghanistan",1958,700,NA,NA
"Afghanistan",1959,700,NA,NA
"Afghanistan",1960,700,NA,NA
"Afghanistan",1961,700,NA,NA
"Afghanistan",1962,700,NA,NA
"Afghanistan",1963,700,NA,NA
"Afghanistan",1964,700,NA,NA
"Afghanistan",1965,700,NA,NA
"Afghanistan",1966,700,NA,NA
"Afghanistan",1967,700,NA,NA
"Afghanistan",1968,700,NA,NA
"Afghanistan",1969,700,NA,NA
"Afghanistan",1970,700,NA,NA
"Afghanistan",1971,700,NA,NA
"Afghanistan",1972,700,NA,NA
"Afghanistan",1973,700,NA,NA
"Afghanistan",1974,700,NA,NA
"Afghanistan",1975,700,NA,NA
"Afghanistan",1976,700,NA,NA
"Afghanistan",1977,700,NA,NA
"Afghanistan",1978,700,NA,NA
"Afghanistan",1979,700,NA,NA
"Afghanistan",1980,700,NA,NA
"Afghanistan",1981,700,NA,NA
"Afghanistan",1982,700,NA,NA
"Afghanistan",1983,700,NA,NA
"Afghanistan",1984,700,NA,NA
"Afghanistan",1985,700,NA,NA
"Afghanistan",1986,700,NA,NA
"Afghanistan",1987,700,NA,NA
"Afghanistan",1988,700,NA,NA
"Afghanistan",1989,700,NA,NA
"Afghanistan",1990,700,NA,NA
"Afghanistan",1991,700,NA,NA
"Afghanistan",1992,700,NA,NA
"Afghanistan",1993,700,NA,NA
"Afghanistan",1994,700,NA,NA
"Afghanistan",1995,700,NA,NA
"Afghanistan",1996,700,NA,NA
"Afghanistan",1997,700,NA,NA
"Afghanistan",1998,700,NA,NA
"Afghanistan",1999,700,NA,NA
"Afghanistan",2000,700,NA,NA
"Afghanistan",2001,700,NA,NA
"Afghanistan",2002,700,NA,NA
"Afghanistan",2003,700,NA,NA
"Afghanistan",2004,700,NA,NA
"Afghanistan",2005,700,NA,NA
"Afghanistan",2006,700,NA,NA
"Afghanistan",2007,700,NA,NA
"Afghanistan",2008,700,NA,NA
"Albania",1820,339,NA,437
"Albania",1821,339,NA,NA
"Albania",1822,339,NA,NA
"Albania",1823,339,NA,NA
"Albania",1824,339,NA,NA
"Albania",1825,339,NA,NA
"Albania",1826,339,NA,NA
"Albania",1827,339,NA,NA
"Albania",1828,339,NA,NA
"Albania",1829,339,NA,NA
"Albania",1830,339,NA,NA
"Albania",1831,339,NA,NA
"Albania",1832,339,NA,NA
"Albania",1833,339,NA,NA
"Albania",1834,339,NA,NA
"Albania",1835,339,NA,NA
"Albania",1836,339,NA,NA
"Albania",1837,339,NA,NA
"Albania",1838,339,NA,NA
"Albania",1839,339,NA,NA
"Albania",1840,339,NA,NA
"Albania",1841,339,NA,NA
"Albania",1842,339,NA,NA
"Albania",1843,339,NA,NA
"Albania",1844,339,NA,NA
"Albania",1845,339,NA,NA
"Albania",1846,339,NA,NA
"Albania",1847,339,NA,NA
"Albania",1848,339,NA,NA
"Albania",1849,339,NA,NA
"Albania",1850,339,NA,500
"Albania",1851,339,NA,NA
"Albania",1852,339,NA,NA
"Albania",1853,339,NA,NA
"Albania",1854,339,NA,NA
"Albania",1855,339,NA,NA
"Albania",1856,339,NA,NA
"Albania",1857,339,NA,NA
"Albania",1858,339,NA,NA
"Albania",1859,339,NA,NA
"Albania",1860,339,NA,NA
"Albania",1861,339,NA,NA
"Albania",1862,339,NA,NA
"Albania",1863,339,NA,NA
"Albania",1864,339,NA,NA
"Albania",1865,339,NA,NA
"Albania",1866,339,NA,NA
"Albania",1867,339,NA,NA
"Albania",1868,339,NA,NA
"Albania",1869,339,NA,NA
"Albania",1870,339,269,603
"Albania",1871,339,NA,NA
"Albania",1872,339,NA,NA
"Albania",1873,339,NA,NA
"Albania",1874,339,NA,NA
"Albania",1875,339,NA,NA
"Albania",1876,339,NA,NA
"Albania",1877,339,NA,NA
"Albania",1878,339,NA,NA
"Albania",1879,339,NA,NA
"Albania",1880,339,NA,NA
"Albania",1881,339,NA,NA
"Albania",1882,339,NA,NA
"Albania",1883,339,NA,NA
"Albania",1884,339,NA,NA
"Albania",1885,339,NA,NA
"Albania",1886,339,NA,NA
"Albania",1887,339,NA,NA
"Albania",1888,339,NA,NA
"Albania",1889,339,NA,NA
"Albania",1890,339,434,726
"Albania",1891,339,NA,NA
"Albania",1892,339,NA,NA
"Albania",1893,339,NA,NA
"Albania",1894,339,NA,NA
"Albania",1895,339,NA,NA
"Albania",1896,339,NA,NA
"Albania",1897,339,NA,NA
"Albania",1898,339,NA,NA
"Albania",1899,339,NA,NA
"Albania",1900,339,548,800
"Albania",1901,339,NA,NA
"Albania",1902,339,NA,NA
"Albania",1903,339,NA,NA
"Albania",1904,339,NA,NA
"Albania",1905,339,NA,NA
"Albania",1906,339,NA,NA
"Albania",1907,339,NA,NA
"Albania",1908,339,NA,NA
"Albania",1909,339,NA,NA
"Albania",1910,339,682,874
"Albania",1911,339,NA,NA
"Albania",1912,339,NA,NA
"Albania",1913,339,728,898
"Albania",1914,339,NA,NA
"Albania",1915,339,NA,NA
"Albania",1916,339,NA,NA
"Albania",1917,339,NA,NA
"Albania",1918,339,NA,NA
"Albania",1919,339,NA,NA
"Albania",1920,339,NA,932
"Albania",1921,339,NA,937
"Albania",1922,339,NA,942
"Albania",1923,339,NA,947
"Albania",1924,339,NA,952
"Albania",1925,339,NA,956
"Albania",1926,339,NA,962
"Albania",1927,339,NA,967
"Albania",1928,339,NA,972
"Albania",1929,339,905,977
"Albania",1930,339,NA,982
"Albania",1931,339,NA,988
"Albania",1932,339,NA,993
"Albania",1933,339,NA,998
"Albania",1934,339,NA,NA
"Albania",1935,339,NA,NA
"Albania",1936,339,NA,NA
"Albania",1937,339,NA,NA
"Albania",1938,339,NA,NA
"Albania",1939,339,NA,NA
"Albania",1940,339,NA,NA
"Albania",1941,339,NA,NA
"Albania",1942,339,NA,NA
"Albania",1943,339,NA,NA
"Albania",1944,339,NA,NA
"Albania",1945,339,NA,NA
"Albania",1946,339,NA,NA
"Albania",1947,339,NA,NA
"Albania",1948,339,NA,NA
"Albania",1949,339,NA,NA
"Albania",1950,339,NA,NA
"Albania",1951,339,NA,NA
"Albania",1952,339,NA,NA
"Albania",1953,339,NA,NA
"Albania",1954,339,NA,NA
"Albania",1955,339,NA,NA
"Albania",1956,339,NA,NA
"Albania",1957,339,NA,NA
"Albania",1958,339,NA,NA
"Albania",1959,339,NA,NA
"Albania",1960,339,NA,NA
"Albania",1961,339,NA,NA
"Albania",1962,339,NA,NA
"Albania",1963,339,NA,NA
"Albania",1964,339,NA,NA
"Albania",1965,339,NA,NA
"Albania",1966,339,NA,NA
"Albania",1967,339,NA,NA
"Albania",1968,339,NA,NA
"Albania",1969,339,NA,NA
"Albania",1970,339,NA,NA
"Albania",1971,339,NA,NA
"Albania",1972,339,NA,NA
"Albania",1973,339,NA,NA
"Albania",1974,339,NA,NA
"Albania",1975,339,NA,NA
"Albania",1976,339,NA,NA
"Albania",1977,339,NA,NA
"Albania",1978,339,NA,NA
"Albania",1979,339,NA,NA
"Albania",1980,339,NA,NA
"Albania",1981,339,NA,NA
"Albania",1982,339,NA,NA
"Albania",1983,339,NA,NA
"Albania",1984,339,NA,NA
"Albania",1985,339,NA,NA
"Albania",1986,339,NA,NA
"Albania",1987,339,NA,NA
"Albania",1988,339,NA,NA
"Albania",1989,339,NA,NA
"Albania",1990,339,NA,NA
"Albania",1991,339,NA,NA
"Albania",1992,339,NA,NA
"Albania",1993,339,NA,NA
"Albania",1994,339,NA,NA
"Albania",1995,339,NA,NA
"Albania",1996,339,NA,NA
"Albania",1997,339,NA,NA
"Albania",1998,339,NA,NA
"Albania",1999,339,NA,NA
"Albania",2000,339,NA,NA
"Albania",2001,339,NA,NA
"Albania",2002,339,NA,NA
"Albania",2003,339,NA,NA
"Albania",2004,339,NA,NA
"Albania",2005,339,NA,NA
"Albania",2006,339,NA,NA
"Albania",2007,339,NA,NA
"Albania",2008,339,NA,NA
"Algeria",1820,615,NA,NA
"Algeria",1821,615,NA,NA
"Algeria",1822,615,NA,NA
"Algeria",1823,615,NA,NA
"Algeria",1824,615,NA,NA
"Algeria",1825,615,NA,NA
"Algeria",1826,615,NA,NA
"Algeria",1827,615,NA,NA
"Algeria",1828,615,NA,NA
"Algeria",1829,615,NA,NA
"Algeria",1830,615,NA,NA
"Algeria",1831,615,NA,NA
"Algeria",1832,615,NA,NA
"Algeria",1833,615,NA,NA
"Algeria",1834,615,NA,NA
"Algeria",1835,615,NA,NA
"Algeria",1836,615,NA,NA
"Algeria",1837,615,NA,NA
"Algeria",1838,615,NA,NA
"Algeria",1839,615,NA,NA
"Algeria",1840,615,NA,NA
"Algeria",1841,615,NA,NA
"Algeria",1842,615,NA,NA
"Algeria",1843,615,NA,NA
"Algeria",1844,615,NA,NA
"Algeria",1845,615,NA,NA
"Algeria",1846,615,NA,NA
"Algeria",1847,615,NA,NA
"Algeria",1848,615,NA,NA
"Algeria",1849,615,NA,NA
"Algeria",1850,615,NA,NA
"Algeria",1851,615,NA,NA
"Algeria",1852,615,NA,NA
"Algeria",1853,615,NA,NA
"Algeria",1854,615,NA,NA
"Algeria",1855,615,NA,NA
"Algeria",1856,615,NA,NA
"Algeria",1857,615,NA,NA
"Algeria",1858,615,NA,NA
"Algeria",1859,615,NA,NA
"Algeria",1860,615,NA,NA
"Algeria",1861,615,NA,NA
"Algeria",1862,615,NA,NA
"Algeria",1863,615,NA,NA
"Algeria",1864,615,NA,NA
"Algeria",1865,615,NA,NA
"Algeria",1866,615,NA,NA
"Algeria",1867,615,NA,NA
"Algeria",1868,615,NA,NA
"Algeria",1869,615,NA,NA
"Algeria",1870,615,NA,NA
"Algeria",1871,615,NA,NA
"Algeria",1872,615,NA,NA
"Algeria",1873,615,NA,NA
"Algeria",1874,615,NA,NA
"Algeria",1875,615,NA,NA
"Algeria",1876,615,NA,NA
"Algeria",1877,615,NA,NA
"Algeria",1878,615,NA,NA
"Algeria",1879,615,NA,NA
"Algeria",1880,615,NA,NA
"Algeria",1881,615,NA,NA
"Algeria",1882,615,NA,NA
"Algeria",1883,615,NA,NA
"Algeria",1884,615,NA,NA
"Algeria",1885,615,NA,NA
"Algeria",1886,615,NA,NA
"Algeria",1887,615,NA,NA
"Algeria",1888,615,NA,NA
"Algeria",1889,615,NA,NA
"Algeria",1890,615,NA,NA
"Algeria",1891,615,NA,NA
"Algeria",1892,615,NA,NA
"Algeria",1893,615,NA,NA
"Algeria",1894,615,NA,NA
"Algeria",1895,615,NA,NA
"Algeria",1896,615,NA,NA
"Algeria",1897,615,NA,NA
"Algeria",1898,615,NA,NA
"Algeria",1899,615,NA,NA
"Algeria",1900,615,NA,NA
"Algeria",1901,615,NA,NA
"Algeria",1902,615,NA,NA
"Algeria",1903,615,NA,NA
"Algeria",1904,615,NA,NA
"Algeria",1905,615,NA,NA
"Algeria",1906,615,NA,NA
"Algeria",1907,615,NA,NA
"Algeria",1908,615,NA,NA
"Algeria",1909,615,NA,NA
"Algeria",1910,615,NA,NA
"Algeria",1911,615,NA,NA
"Algeria",1912,615,NA,NA
"Algeria",1913,615,NA,NA
"Algeria",1914,615,NA,NA
"Algeria",1915,615,NA,NA
"Algeria",1916,615,NA,NA
"Algeria",1917,615,NA,NA
"Algeria",1918,615,NA,NA
"Algeria",1919,615,NA,NA
"Algeria",1920,615,NA,NA
"Algeria",1921,615,NA,NA
"Algeria",1922,615,NA,NA
"Algeria",1923,615,NA,NA
"Algeria",1924,615,NA,NA
"Algeria",1925,615,NA,NA
"Algeria",1926,615,NA,NA
"Algeria",1927,615,NA,NA
"Algeria",1928,615,NA,NA
"Algeria",1929,615,NA,NA
"Algeria",1930,615,NA,NA
"Algeria",1931,615,NA,NA
"Algeria",1932,615,NA,NA
"Algeria",1933,615,NA,NA
"Algeria",1934,615,NA,NA
"Algeria",1935,615,NA,NA
"Algeria",1936,615,NA,NA
"Algeria",1937,615,NA,NA
"Algeria",1938,615,NA,NA
"Algeria",1939,615,NA,NA
"Algeria",1940,615,NA,NA
"Algeria",1941,615,NA,NA
"Algeria",1942,615,NA,NA
"Algeria",1943,615,NA,NA
"Algeria",1944,615,NA,NA
"Algeria",1945,615,NA,NA
"Algeria",1946,615,NA,NA
"Algeria",1947,615,NA,NA
"Algeria",1948,615,NA,NA
"Algeria",1949,615,NA,NA
"Algeria",1950,615,NA,NA
"Algeria",1951,615,NA,NA
"Algeria",1952,615,NA,NA
"Algeria",1953,615,NA,NA
"Algeria",1954,615,NA,NA
"Algeria",1955,615,NA,NA
"Algeria",1956,615,NA,NA
"Algeria",1957,615,NA,NA
"Algeria",1958,615,NA,NA
"Algeria",1959,615,NA,NA
"Algeria",1960,615,NA,NA
"Algeria",1961,615,NA,NA
"Algeria",1962,615,NA,NA
"Algeria",1963,615,NA,NA
"Algeria",1964,615,NA,NA
"Algeria",1965,615,NA,NA
"Algeria",1966,615,NA,NA
"Algeria",1967,615,NA,NA
"Algeria",1968,615,NA,NA
"Algeria",1969,615,NA,NA
"Algeria",1970,615,NA,NA
"Algeria",1971,615,NA,NA
"Algeria",1972,615,NA,NA
"Algeria",1973,615,NA,NA
"Algeria",1974,615,NA,NA
"Algeria",1975,615,NA,NA
"Algeria",1976,615,NA,NA
"Algeria",1977,615,NA,NA
"Algeria",1978,615,NA,NA
"Algeria",1979,615,NA,NA
"Algeria",1980,615,NA,NA
"Algeria",1981,615,NA,NA
"Algeria",1982,615,NA,NA
"Algeria",1983,615,NA,NA
"Algeria",1984,615,NA,NA
"Algeria",1985,615,NA,NA
"Algeria",1986,615,NA,NA
"Algeria",1987,615,NA,NA
"Algeria",1988,615,NA,NA
"Algeria",1989,615,NA,NA
"Algeria",1990,615,NA,NA
"Algeria",1991,615,NA,NA
"Algeria",1992,615,NA,NA
"Algeria",1993,615,NA,NA
"Algeria",1994,615,NA,NA
"Algeria",1995,615,NA,NA
"Algeria",1996,615,NA,NA
"Algeria",1997,615,NA,NA
"Algeria",1998,615,NA,NA
"Algeria",1999,615,NA,NA
"Algeria",2000,615,NA,NA
"Algeria",2001,615,NA,NA
"Algeria",2002,615,NA,NA
"Algeria",2003,615,NA,NA
"Algeria",2004,615,NA,NA
"Algeria",2005,615,NA,NA
"Algeria",2006,615,NA,NA
"Algeria",2007,615,NA,NA
"Algeria",2008,615,NA,NA
"Angola",1820,540,NA,NA
"Angola",1821,540,NA,NA
"Angola",1822,540,NA,NA
"Angola",1823,540,NA,NA
"Angola",1824,540,NA,NA
"Angola",1825,540,NA,NA
"Angola",1826,540,NA,NA
"Angola",1827,540,NA,NA
"Angola",1828,540,NA,NA
"Angola",1829,540,NA,NA
"Angola",1830,540,NA,NA
"Angola",1831,540,NA,NA
"Angola",1832,540,NA,NA
"Angola",1833,540,NA,NA
"Angola",1834,540,NA,NA
"Angola",1835,540,NA,NA
"Angola",1836,540,NA,NA
"Angola",1837,540,NA,NA
"Angola",1838,540,NA,NA
"Angola",1839,540,NA,NA
"Angola",1840,540,NA,NA
"Angola",1841,540,NA,NA
"Angola",1842,540,NA,NA
"Angola",1843,540,NA,NA
"Angola",1844,540,NA,NA
"Angola",1845,540,NA,NA
"Angola",1846,540,NA,NA
"Angola",1847,540,NA,NA
"Angola",1848,540,NA,NA
"Angola",1849,540,NA,NA
"Angola",1850,540,NA,NA
"Angola",1851,540,NA,NA
"Angola",1852,540,NA,NA
"Angola",1853,540,NA,NA
"Angola",1854,540,NA,NA
"Angola",1855,540,NA,NA
"Angola",1856,540,NA,NA
"Angola",1857,540,NA,NA
"Angola",1858,540,NA,NA
"Angola",1859,540,NA,NA
"Angola",1860,540,NA,NA
"Angola",1861,540,NA,NA
"Angola",1862,540,NA,NA
"Angola",1863,540,NA,NA
"Angola",1864,540,NA,NA
"Angola",1865,540,NA,NA
"Angola",1866,540,NA,NA
"Angola",1867,540,NA,NA
"Angola",1868,540,NA,NA
"Angola",1869,540,NA,NA
"Angola",1870,540,NA,NA
"Angola",1871,540,NA,NA
"Angola",1872,540,NA,NA
"Angola",1873,540,NA,NA
"Angola",1874,540,NA,NA
"Angola",1875,540,NA,NA
"Angola",1876,540,NA,NA
"Angola",1877,540,NA,NA
"Angola",1878,540,NA,NA
"Angola",1879,540,NA,NA
"Angola",1880,540,NA,NA
"Angola",1881,540,NA,NA
"Angola",1882,540,NA,NA
"Angola",1883,540,NA,NA
"Angola",1884,540,NA,NA
"Angola",1885,540,NA,NA
"Angola",1886,540,NA,NA
"Angola",1887,540,NA,NA
"Angola",1888,540,NA,NA
"Angola",1889,540,NA,NA
"Angola",1890,540,NA,NA
"Angola",1891,540,NA,NA
"Angola",1892,540,NA,NA
"Angola",1893,540,NA,NA
"Angola",1894,540,NA,NA
"Angola",1895,540,NA,NA
"Angola",1896,540,NA,NA
"Angola",1897,540,NA,NA
"Angola",1898,540,NA,NA
"Angola",1899,540,NA,NA
"Angola",1900,540,NA,NA
"Angola",1901,540,NA,NA
"Angola",1902,540,NA,NA
"Angola",1903,540,NA,NA
"Angola",1904,540,NA,NA
"Angola",1905,540,NA,NA
"Angola",1906,540,NA,NA
"Angola",1907,540,NA,NA
"Angola",1908,540,NA,NA
"Angola",1909,540,NA,NA
"Angola",1910,540,NA,NA
"Angola",1911,540,NA,NA
"Angola",1912,540,NA,NA
"Angola",1913,540,NA,NA
"Angola",1914,540,NA,NA
"Angola",1915,540,NA,NA
"Angola",1916,540,NA,NA
"Angola",1917,540,NA,NA
"Angola",1918,540,NA,NA
"Angola",1919,540,NA,NA
"Angola",1920,540,NA,NA
"Angola",1921,540,NA,NA
"Angola",1922,540,NA,NA
"Angola",1923,540,NA,NA
"Angola",1924,540,NA,NA
"Angola",1925,540,NA,NA
"Angola",1926,540,NA,NA
"Angola",1927,540,NA,NA
"Angola",1928,540,NA,NA
"Angola",1929,540,NA,NA
"Angola",1930,540,NA,NA
"Angola",1931,540,NA,NA
"Angola",1932,540,NA,NA
"Angola",1933,540,NA,NA
"Angola",1934,540,NA,NA
"Angola",1935,540,NA,NA
"Angola",1936,540,NA,NA
"Angola",1937,540,NA,NA
"Angola",1938,540,NA,NA
"Angola",1939,540,NA,NA
"Angola",1940,540,NA,NA
"Angola",1941,540,NA,NA
"Angola",1942,540,NA,NA
"Angola",1943,540,NA,NA
"Angola",1944,540,NA,NA
"Angola",1945,540,NA,NA
"Angola",1946,540,NA,NA
"Angola",1947,540,NA,NA
"Angola",1948,540,NA,NA
"Angola",1949,540,NA,NA
"Angola",1950,540,NA,NA
"Angola",1951,540,NA,NA
"Angola",1952,540,NA,NA
"Angola",1953,540,NA,NA
"Angola",1954,540,NA,NA
"Angola",1955,540,NA,NA
"Angola",1956,540,NA,NA
"Angola",1957,540,NA,NA
"Angola",1958,540,NA,NA
"Angola",1959,540,NA,NA
"Angola",1960,540,NA,NA
"Angola",1961,540,NA,NA
"Angola",1962,540,NA,NA
"Angola",1963,540,NA,NA
"Angola",1964,540,NA,NA
"Angola",1965,540,NA,NA
"Angola",1966,540,NA,NA
"Angola",1967,540,NA,NA
"Angola",1968,540,NA,NA
"Angola",1969,540,NA,NA
"Angola",1970,540,NA,NA
"Angola",1971,540,NA,NA
"Angola",1972,540,NA,NA
"Angola",1973,540,NA,NA
"Angola",1974,540,NA,NA
"Angola",1975,540,NA,NA
"Angola",1976,540,NA,NA
"Angola",1977,540,NA,NA
"Angola",1978,540,NA,NA
"Angola",1979,540,NA,NA
"Angola",1980,540,NA,NA
"Angola",1981,540,NA,NA
"Angola",1982,540,NA,NA
"Angola",1983,540,NA,NA
"Angola",1984,540,NA,NA
"Angola",1985,540,NA,NA
"Angola",1986,540,NA,NA
"Angola",1987,540,NA,NA
"Angola",1988,540,NA,NA
"Angola",1989,540,NA,NA
"Angola",1990,540,NA,NA
"Angola",1991,540,NA,NA
"Angola",1992,540,NA,NA
"Angola",1993,540,NA,NA
"Angola",1994,540,NA,NA
"Angola",1995,540,NA,NA
"Angola",1996,540,NA,NA
"Angola",1997,540,NA,NA
"Angola",1998,540,NA,NA
"Angola",1999,540,NA,NA
"Angola",2000,540,NA,NA
"Angola",2001,540,NA,NA
"Angola",2002,540,NA,NA
"Angola",2003,540,NA,NA
"Angola",2004,540,NA,NA
"Angola",2005,540,NA,NA
"Angola",2006,540,NA,NA
"Angola",2007,540,NA,NA
"Angola",2008,540,NA,NA
"Argentina",1820,160,NA,534
"Argentina",1821,160,NA,NA
"Argentina",1822,160,NA,NA
"Argentina",1823,160,NA,NA
"Argentina",1824,160,NA,NA
"Argentina",1825,160,NA,NA
"Argentina",1826,160,NA,NA
"Argentina",1827,160,NA,NA
"Argentina",1828,160,NA,NA
"Argentina",1829,160,NA,NA
"Argentina",1830,160,NA,NA
"Argentina",1831,160,NA,NA
"Argentina",1832,160,NA,NA
"Argentina",1833,160,NA,NA
"Argentina",1834,160,NA,NA
"Argentina",1835,160,NA,NA
"Argentina",1836,160,NA,NA
"Argentina",1837,160,NA,NA
"Argentina",1838,160,NA,NA
"Argentina",1839,160,NA,NA
"Argentina",1840,160,NA,NA
"Argentina",1841,160,NA,NA
"Argentina",1842,160,NA,NA
"Argentina",1843,160,NA,NA
"Argentina",1844,160,NA,NA
"Argentina",1845,160,NA,NA
"Argentina",1846,160,NA,NA
"Argentina",1847,160,NA,NA
"Argentina",1848,160,NA,NA
"Argentina",1849,160,NA,NA
"Argentina",1850,160,NA,NA
"Argentina",1851,160,NA,NA
"Argentina",1852,160,NA,NA
"Argentina",1853,160,NA,NA
"Argentina",1854,160,NA,NA
"Argentina",1855,160,NA,NA
"Argentina",1856,160,NA,NA
"Argentina",1857,160,NA,NA
"Argentina",1858,160,NA,NA
"Argentina",1859,160,NA,NA
"Argentina",1860,160,NA,NA
"Argentina",1861,160,NA,NA
"Argentina",1862,160,NA,NA
"Argentina",1863,160,NA,NA
"Argentina",1864,160,NA,NA
"Argentina",1865,160,NA,NA
"Argentina",1866,160,NA,NA
"Argentina",1867,160,NA,NA
"Argentina",1868,160,NA,NA
"Argentina",1869,160,NA,NA
"Argentina",1870,160,NA,NA
"Argentina",1871,160,NA,NA
"Argentina",1872,160,NA,NA
"Argentina",1873,160,NA,NA
"Argentina",1874,160,NA,NA
"Argentina",1875,160,NA,NA
"Argentina",1876,160,NA,NA
"Argentina",1877,160,NA,NA
"Argentina",1878,160,NA,NA
"Argentina",1879,160,NA,NA
"Argentina",1880,160,NA,NA
"Argentina",1881,160,NA,NA
"Argentina",1882,160,NA,NA
"Argentina",1883,160,NA,NA
"Argentina",1884,160,NA,NA
"Argentina",1885,160,NA,NA
"Argentina",1886,160,NA,NA
